EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
932144,GALIURO AND PINALENO MOUNTAINS (ZONE), ,01/01/2021,0,Drought, , ,0,0,0,0,AZ,MST-7, ,154723,Z,511,TWC,0,0,Drought Monitor, , , , , , , , ,01/31/2021,2359, , , , ,"The exceptional (D4) and extreme (D3) drought categories continued across a large part of southeast Arizona during January, with the exception of western Pima County. Precipitation totals for the month totaled 0.5 to 1.5 inches, with higher amounts in the form of snow on the highest mountains. These totals were 25 to 125 percent of normal, but even where substantial precipitation occurred, were not enough to improve the drought status. Soil moisture readings improved slightly, but were still below the 5th percentile ranking across Santa Cruz and eastern sections of Pima and Pinal counties and below the 10th percentile ranking elsewhere. Levels at San Carlos Reservoir remained around 2 percent of storage capacity.","The exceptional (D4) and extreme (D3) drought categories continued across a large part of southeast Arizona during January, with the exception of western Pima County. Precipitation totals for the month totaled 0.5 to 1.5 inches, with higher amounts in the form of snow on the highest mountains. These totals were 25 to 125 percent of normal, but even where substantial precipitation occurred, were not enough to improve the drought status. Soil moisture readings improved slightly, but were still below the 5th percentile ranking across Santa Cruz and eastern sections of Pima and Pinal counties and below the 10th percentile ranking elsewhere. Levels at San Carlos Reservoir remained around 2 percent of storage capacity.",11
932145,CHIRICAHUA MOUNTAINS (ZONE), ,01/01/2021,0,Drought, , ,0,0,0,0,AZ,MST-7, ,154723,Z,512,TWC,0,0,Drought Monitor, , , , , , , , ,01/31/2021,2359, , , , ,"The exceptional (D4) and extreme (D3) drought categories continued across a large part of southeast Arizona during January, with the exception of western Pima County. Precipitation totals for the month totaled 0.5 to 1.5 inches, with higher amounts in the form of snow on the highest mountains. These totals were 25 to 125 percent of normal, but even where substantial precipitation occurred, were not enough to improve the drought status. Soil moisture readings improved slightly, but were still below the 5th percentile ranking across Santa Cruz and eastern sections of Pima and Pinal counties and below the 10th percentile ranking elsewhere. Levels at San Carlos Reservoir remained around 2 percent of storage capacity.","The exceptional (D4) and extreme (D3) drought categories continued across a large part of southeast Arizona during January, with the exception of western Pima County. Precipitation totals for the month totaled 0.5 to 1.5 inches, with higher amounts in the form of snow on the highest mountains. These totals were 25 to 125 percent of normal, but even where substantial precipitation occurred, were not enough to improve the drought status. Soil moisture readings improved slightly, but were still below the 5th percentile ranking across Santa Cruz and eastern sections of Pima and Pinal counties and below the 10th percentile ranking elsewhere. Levels at San Carlos Reservoir remained around 2 percent of storage capacity.",12
932147,SANTA CATALINA AND RINCON MOUNTAINS (ZONE), ,01/01/2021,0,Drought, , ,0,0,0,0,AZ,MST-7, ,154723,Z,514,TWC,0,0,Drought Monitor, , , , , , , , ,01/31/2021,2359, , , , ,"The exceptional (D4) and extreme (D3) drought categories continued across a large part of southeast Arizona during January, with the exception of western Pima County. Precipitation totals for the month totaled 0.5 to 1.5 inches, with higher amounts in the form of snow on the highest mountains. These totals were 25 to 125 percent of normal, but even where substantial precipitation occurred, were not enough to improve the drought status. Soil moisture readings improved slightly, but were still below the 5th percentile ranking across Santa Cruz and eastern sections of Pima and Pinal counties and below the 10th percentile ranking elsewhere. Levels at San Carlos Reservoir remained around 2 percent of storage capacity.","The exceptional (D4) and extreme (D3) drought categories continued across a large part of southeast Arizona during January, with the exception of western Pima County. Precipitation totals for the month totaled 0.5 to 1.5 inches, with higher amounts in the form of snow on the highest mountains. These totals were 25 to 125 percent of normal, but even where substantial precipitation occurred, were not enough to improve the drought status. Soil moisture readings improved slightly, but were still below the 5th percentile ranking across Santa Cruz and eastern sections of Pima and Pinal counties and below the 10th percentile ranking elsewhere. Levels at San Carlos Reservoir remained around 2 percent of storage capacity.",13
932148,BABOQUIVARI MOUNTAINS (ZONE), ,01/01/2021,0,Drought, , ,0,0,0,0,AZ,MST-7, ,154723,Z,515,TWC,0,0,Drought Monitor, , , , , , , , ,01/31/2021,2359, , , , ,"The exceptional (D4) and extreme (D3) drought categories continued across a large part of southeast Arizona during January, with the exception of western Pima County. Precipitation totals for the month totaled 0.5 to 1.5 inches, with higher amounts in the form of snow on the highest mountains. These totals were 25 to 125 percent of normal, but even where substantial precipitation occurred, were not enough to improve the drought status. Soil moisture readings improved slightly, but were still below the 5th percentile ranking across Santa Cruz and eastern sections of Pima and Pinal counties and below the 10th percentile ranking elsewhere. Levels at San Carlos Reservoir remained around 2 percent of storage capacity.","The exceptional (D4) and extreme (D3) drought categories continued across a large part of southeast Arizona during January, with the exception of western Pima County. Precipitation totals for the month totaled 0.5 to 1.5 inches, with higher amounts in the form of snow on the highest mountains. These totals were 25 to 125 percent of normal, but even where substantial precipitation occurred, were not enough to improve the drought status. Soil moisture readings improved slightly, but were still below the 5th percentile ranking across Santa Cruz and eastern sections of Pima and Pinal counties and below the 10th percentile ranking elsewhere. Levels at San Carlos Reservoir remained around 2 percent of storage capacity.",14
936531,WESTERN MOGOLLON RIM (ZONE), ,01/22/2021,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,155262,Z,15,FGZ,0,0,Official NWS Observations, , , , , , , , ,01/24/2021,1900, , , , ,"The Flagstaff area received between 7 and 10.5 inches of snow from the evening of January 22 to the evening of January 24. Kachina Village received 14 inches of snow. Munds Park received 9.5 inches of new snow.","A winter storm brought heavy snow with lower elevation rain to northern Arizona. The snow from this first of two storms ended in the afternoon of January 24.",15
936532,EASTERN MOGOLLON RIM (ZONE), ,01/22/2021,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,155262,Z,16,FGZ,0,0,Trained Spotter, , , , , , , , ,01/24/2021,1030, , , , ,"Forest Lakes received 17.5 inches of total snow from January 22 to 24. 11.5 inches of snow fell from around 5 PM Saturday to 11 AM Sunday.","A winter storm brought heavy snow with lower elevation rain to northern Arizona. The snow from this first of two storms ended in the afternoon of January 24.",16
936533,NORTHERN GILA COUNTY (ZONE), ,01/22/2021,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,155262,Z,18,FGZ,0,0,Public, , , , , , , , ,01/24/2021,1800, , , , ,"Nine inches of snow fell 7 miles southwest of Forest Lakes just below the Mogollon Rim in Gila County.","A winter storm brought heavy snow with lower elevation rain to northern Arizona. The snow from this first of two storms ended in the afternoon of January 24.",17
936534,WHITE MOUNTAINS (ZONE), ,01/22/2021,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,155262,Z,17,FGZ,0,0,Trained Spotter, , , , , , , , ,01/24/2021,1800, , , , ,"Nine inches of snow fell in McNary.","A winter storm brought heavy snow with lower elevation rain to northern Arizona. The snow from this first of two storms ended in the afternoon of January 24.",18
936530,YAVAPAI COUNTY VALLEYS AND BASINS (ZONE), ,01/23/2021,0,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,155262,Z,37,FGZ,0,0,Public, , , , , , , , ,01/24/2021,740, , , , ,"Chino Valley received 4-5 inches of snow below 5,000 feet from Friday night to Sunday morning (Jan 23-24).","A winter storm brought heavy snow with lower elevation rain to northern Arizona. The snow from this first of two storms ended in the afternoon of January 24.",19
939286,EASTERN COCHISE COUNTY BELOW 5000 FEET (ZONE), ,01/23/2021,200,Cold/Wind Chill, , ,1,0,0,0,AZ,MST-7, ,155690,Z,508,TWC,0,0,County Official, , , , , , , , ,01/23/2021,900, , , , ,"Temperatures in the lower 30s were observed with wind chills in the 20s during the predawn hours of January 23rd. The Pima County Medical Examiner confirmed that hypothermia was the primary cause of death for one adult male in the Peloncillo Mountains of southeast Cochise County.","Temperatures in the lower 30s were observed with wind chills in the 20s during the predawn hours of January 23rd. The Pima County Medical Examiner confirmed that hypothermia was the primary cause of death for one adult male in the Peloncillo Mountains of southeast Cochise County.",20
930382,SANTA CATALINA AND RINCON MOUNTAINS (ZONE), ,01/24/2021,730,Winter Weather, , ,0,0,0,0,AZ,MST-7, ,154436,Z,514,TWC,0,0,Law Enforcement, , , , , , , , ,01/24/2021,2300, , , , ,"Nine to eleven inches of snow fell at the higher elevations of the Santa Catalina Mountains, which caused the closure of Mt Lemmon Highway at the base.","A pair of winter storm systems moved across Arizona January 24 through 26. The first brought moderate snow accumulations to several mountain ranges above 6000 feet on January 24. Mt. Lemmon Highway was closed at the base as a result. Thunderstorms produced hail and gusty winds at lower elevations. The second storm brought widespread heavy snow to southeast Arizona above 3500 feet, and even brought slushy  snow accumulations and slippery road conditions to parts of the greater Tucson Metro area. The bulk of the snow fell from the evening of January 25 through the morning of January 26, and was accompanied at times by wind gusts of 35 to 45 mph.  Snow accumulations of 3 to 6 inches occurred between 3500 and 5000 feet with 6 to 12 inches from 5000 to 7000 feet and 12 to 20 inches above 7000 feet. The additional snow forced the closure of Mt. Lemmon Highway near Tucson to continue, and also triggered closures of Highway 191 north of Hannagan Meadow and Route 80 near Bisbee.",21
930381,PIMA CO.,NAVISKA,01/24/2021,1100,Hail,0.50, ,0,0,30000,0,AZ,MST-7, ,154436,C,19,TWC,0,0,Fire Department/Rescue, , , ,0,SW,1,WNW,RILLITO,01/24/2021,1130,32.4764,-111.2364,32.4216,-111.1595,"Thunderstorms produced small hail that nearly covered portions of roadways in Marana. Slick road surfaces led to several traffic accidents involving a total of least 10 vehicles on Interstate 10.","A pair of winter storm systems moved across Arizona January 24 through 26. The first brought moderate snow accumulations to several mountain ranges above 6000 feet on January 24. Mt. Lemmon Highway was closed at the base as a result. Thunderstorms produced hail and gusty winds at lower elevations. The second storm brought widespread heavy snow to southeast Arizona above 3500 feet, and even brought slushy  snow accumulations and slippery road conditions to parts of the greater Tucson Metro area. The bulk of the snow fell from the evening of January 25 through the morning of January 26, and was accompanied at times by wind gusts of 35 to 45 mph.  Snow accumulations of 3 to 6 inches occurred between 3500 and 5000 feet with 6 to 12 inches from 5000 to 7000 feet and 12 to 20 inches above 7000 feet. The additional snow forced the closure of Mt. Lemmon Highway near Tucson to continue, and also triggered closures of Highway 191 north of Hannagan Meadow and Route 80 near Bisbee.",22
938350,WHITE MOUNTAINS (ZONE), ,01/24/2021,1630,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,155267,Z,17,FGZ,0,0,Public, , , , , , , , ,01/25/2021,2100, , , , ,"Pinetop-Lakeside received 9.5 inches of snow between 430 PM Sunday and 9 PM Monday. Five of those inches fell between 4 PM and 9 PM on the 25th.  Eighteen inches of snow was on the ground by 900 PM on the 25th.","A second winter storm in less than a week brought heavy snow across northern Arizona and even to the lower elevations. The snow began to increase from this second storm Sunday evening January 24. Some of the storm totals were: |NWS Office Bellemont       31.6  in.|Flagstaff                          12-20 in.|Forest Lakes                     34-40 in.|Kachina Village                 30-35 in.|Munds Park                      24-28 in.|Parks                               20-28 in.   |Williams                           15-25 in.   |Payson                            22-28 in.   |Pine-Strawberry               18-24 in. |Heber-Overgaard              10-14 in.   |Linden                             11-14 in.|Pinetop-Lakeside              15-25 in.   |Show Low                        12-20 in.      |Chino Valley                     12-16 in.|Cleator                               4     in.   |Cordes Lakes                      6     in.|Dewey-Humboldt              10-12 in.|Iron Springs                     20-26 in.|Jerome                             11-19 in.|Paulden                              10    in.   |Prescott                            12-20 in.   |Prescott Valley                  10-14 in.   |Sedona                              6-8   in.",23
938348,COCONINO PLATEAU (ZONE), ,01/24/2021,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,155267,Z,7,FGZ,0,0,Public, , , , , , , , ,01/25/2021,2000, , , , ,"Ten inches of snow fell 4 miles north of Ash Fork from the evening of 24 January to the evening of 25 January.","A second winter storm in less than a week brought heavy snow across northern Arizona and even to the lower elevations. The snow began to increase from this second storm Sunday evening January 24. Some of the storm totals were: |NWS Office Bellemont       31.6  in.|Flagstaff                          12-20 in.|Forest Lakes                     34-40 in.|Kachina Village                 30-35 in.|Munds Park                      24-28 in.|Parks                               20-28 in.   |Williams                           15-25 in.   |Payson                            22-28 in.   |Pine-Strawberry               18-24 in. |Heber-Overgaard              10-14 in.   |Linden                             11-14 in.|Pinetop-Lakeside              15-25 in.   |Show Low                        12-20 in.      |Chino Valley                     12-16 in.|Cleator                               4     in.   |Cordes Lakes                      6     in.|Dewey-Humboldt              10-12 in.|Iron Springs                     20-26 in.|Jerome                             11-19 in.|Paulden                              10    in.   |Prescott                            12-20 in.   |Prescott Valley                  10-14 in.   |Sedona                              6-8   in.",24
938355,EASTERN MOGOLLON RIM (ZONE), ,01/24/2021,1800,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,155267,Z,16,FGZ,0,0,Trained Spotter, , , , , , , , ,01/26/2021,1800, , , , ,"Three more inches of snow fell in Forest Lakes on January 26. The two storm snowfall was 47 inches.","A second winter storm in less than a week brought heavy snow across northern Arizona and even to the lower elevations. The snow began to increase from this second storm Sunday evening January 24. Some of the storm totals were: |NWS Office Bellemont       31.6  in.|Flagstaff                          12-20 in.|Forest Lakes                     34-40 in.|Kachina Village                 30-35 in.|Munds Park                      24-28 in.|Parks                               20-28 in.   |Williams                           15-25 in.   |Payson                            22-28 in.   |Pine-Strawberry               18-24 in. |Heber-Overgaard              10-14 in.   |Linden                             11-14 in.|Pinetop-Lakeside              15-25 in.   |Show Low                        12-20 in.      |Chino Valley                     12-16 in.|Cleator                               4     in.   |Cordes Lakes                      6     in.|Dewey-Humboldt              10-12 in.|Iron Springs                     20-26 in.|Jerome                             11-19 in.|Paulden                              10    in.   |Prescott                            12-20 in.   |Prescott Valley                  10-14 in.   |Sedona                              6-8   in.",25
